query,topIntent,conversationName,description,answer,enabled
How can I use my e-voucher at the merchants?,ANS.FAQs.alAhlyPoints.us.e.voucher.merchant,FAQ: How can I use my e-voucher at the merchants? ,,The customer is required to provide the pin code mentioned in the SMS in addition to the last 6 numbers of his/her national ID.,TRUE
How are points redeemed for traveling around the world?,ANS.FAQs.alAhlyPoints.redeem.travel.world,FAQ: How can I redeem my AL-AHLY Points to travel all over the world?,,"The customer redeems the points personally through the program's website www.alahlypoints.com and the customer service role is limited to replying to the customers inquiries. 
National Bank of Egypt is not liable for any incorrect data used to complete any reservation on this feature.",TRUE
How can I redeem my AL-AHLY Points to travel all over the world?,ANS.FAQs.alAhlyPoints.redeem.travel.world,FAQ: How can I redeem my AL-AHLY Points to travel all over the world?,,"The customer redeems the points personally through the program's website www.alahlypoints.com and the customer service role is limited to replying to the customers inquiries. 
National Bank of Egypt is not liable for any incorrect data used to complete any reservation on this feature.",TRUE
How are points redeemed for mobile phone recharge?,ANS.FAQs.alAhlyPoints.redeem.mobil.top,FAQ: How can I redeem my AL-AHLY Points to Mobile top up? ,,"The customer redeems the points personally through the program's website www.alahlypoints.com and the customer service role is limited to replying to the customers inquiries. 
National Bank of Egypt is not liable for any incorrect mobile number used.",TRUE
How can I redeem my AL-AHLY Points to Mobile top up?,ANS.FAQs.alAhlyPoints.redeem.mobil.top,FAQ: How can I redeem my AL-AHLY Points to Mobile top up? ,,"The customer redeems the points personally through the program's website www.alahlypoints.com and the customer service role is limited to replying to the customers inquiries. 
National Bank of Egypt is not liable for any incorrect mobile number used.",TRUE
How are points redeemed for Cash Rewards?,ANS.FAQs.alAhlyPoints.redeem.cash.reward,FAQ: How can I redeem my AL-AHLY Points to have Cash Rewards? ,,You can redeem your points through the website or the call center on 19623 by refunding the cash amount on your valid credit card only. ,TRUE
How can I redeem my AL-AHLY Points to have Cash Rewards?,ANS.FAQs.alAhlyPoints.redeem.cash.reward,FAQ: How can I redeem my AL-AHLY Points to have Cash Rewards? ,,You can redeem your points through the website or the call center on 19623 by refunding the cash amount on your valid credit card only. ,TRUE
What are the values of Cash Rewards that can be redeemed?,ANS.FAQs.alAhlyPoints.cash.reward.denomin,FAQ: What are the Cash Reward denomination?,,"5,000 points= EGP 25
10,000 points= EGP 50
20,000 points= EGP 100
50,000 points= EGP 250
100,000 points= EGP 500
200,000 points= EGP 1,000
500,000 points= EGP 2,500 
1,000,000 points= EGP 5,000",TRUE
What are the Cash Reward denomination?,ANS.FAQs.alAhlyPoints.cash.reward.denomin,FAQ: What are the Cash Reward denomination?,,"5,000 points= EGP 25
10,000 points= EGP 50
20,000 points= EGP 100
50,000 points= EGP 250
100,000 points= EGP 500
200,000 points= EGP 1,000
500,000 points= EGP 2,500 
1,000,000 points= EGP 5,000",TRUE
How long does it take to redeem the Cash Reward on the credit card?,ANS.FAQs.alAhlyPoints.long.cash.reward.credit.card,FAQ: How long does it take to get the cash reward on my credit card?,,"The request takes up to 2-3 working days to be processed. 
For failed transactions, AL-AHLY Points will be refunded in 5 working days.",TRUE
How long does it take to get the cash reward on my credit card?,ANS.FAQs.alAhlyPoints.long.cash.reward.credit.card,FAQ: How long does it take to get the cash reward on my credit card?,,"The request takes up to 2-3 working days to be processed. 
For failed transactions, AL-AHLY Points will be refunded in 5 working days.",TRUE
What is personal finance?,ANS.FAQs.personal.loan.,FAQ: What is a Personal Loan?,,"The Personal Loan is a loan extended by NBE for personal use, without a guarantor, to individuals who are paid employees, self-employed, professionals or pensioners.",TRUE
What is a Personal Loan?,ANS.FAQs.personal.loan.,FAQ: What is a Personal Loan?,,"The Personal Loan is a loan extended by NBE for personal use, without a guarantor, to individuals who are paid employees, self-employed, professionals or pensioners.",TRUE
What are the terms and conditions for a personal loan?,ANS.FAQs.personal.loan.term.condit.loan,FAQ: What are the terms & conditions of Personal Loans?,,You can review Personal Loan terms & conditions by visiting our website: www.nbe.com,TRUE
What are the terms & conditions of Personal Loans?,ANS.FAQs.personal.loan.term.condit.loan,FAQ: What are the terms & conditions of Personal Loans?,,You can review Personal Loan terms & conditions by visiting our website: www.nbe.com,TRUE
What are the grant conditions and documents required to apply for personal finance?,ANS.FAQs.personal.loan.condit.req.document,FAQ: What are personal loan conditions and required documents?,,You can know the conditions and the required documents according to the customer's segment by visiting our website: www.nbe.com,TRUE
What are personal loan conditions and required documents?,ANS.FAQs.personal.loan.condit.req.document,FAQ: What are personal loan conditions and required documents?,,You can know the conditions and the required documents according to the customer's segment by visiting our website: www.nbe.com,TRUE
How is the return on personal finance calculated?,ANS.FAQs.personal.loan.interest.rate.calcul,FAQ: How is the interest rate calculated?,,The interest rate is calculated as per the rates declared by the Bank at the time of applying for your loan. The interest rate is fixed throughout the loan tenor.,TRUE
How is the interest rate calculated?,ANS.FAQs.personal.loan.interest.rate.calcul,FAQ: How is the interest rate calculated?,,The interest rate is calculated as per the rates declared by the Bank at the time of applying for your loan. The interest rate is fixed throughout the loan tenor.,TRUE
How can I apply for personal finance?,ANS.FAQs.personal.loan.appli,FAQ: How can I apply for a personal loan?,,"To apply for a personal loan, you can visit the nearest NBE branch or use our NBE e-channels. ",TRUE
How can I apply for a personal loan?,ANS.FAQs.personal.loan.appli,FAQ: How can I apply for a personal loan?,,"To apply for a personal loan, you can visit the nearest NBE branch or use our NBE e-channels. ",TRUE
What documents do I need to provide as part of my cash financing application?,ANS.FAQs.personal.loan.document.req.appli,FAQ: What are the documents required to apply for a Personal Loan?,,"A copy of a valid national ID
For employees, HR letter with the monthly salary
For business owners, a recent extract of the commercial register or  a copy of business license for the self-employed. 
For more information, Click here.",TRUE
What are the documents required to apply for a Personal Loan?,ANS.FAQs.personal.loan.document.req.appli,FAQ: What are the documents required to apply for a Personal Loan?,,"A copy of a valid national ID
For employees, HR letter with the monthly salary
For business owners, a recent extract of the commercial register or  a copy of business license for the self-employed. 
For more information, Click here.",TRUE
Is salary transfer to the bank mandatory to obtain personal finance?,ANS.FAQs.personal.loan.transfer.salari.obligatori,FAQ: Is transferring the salary obligatory to get a personal loan?,,"There are various Personal Loan programs (with salary/installment transfer- without salary/installment transfer- business owners and self-employed- pensioners). 
For more information, Click here.",TRUE
Is transferring the salary obligatory to get a personal loan?,ANS.FAQs.personal.loan.transfer.salari.obligatori,FAQ: Is transferring the salary obligatory to get a personal loan?,,"There are various Personal Loan programs (with salary/installment transfer- without salary/installment transfer- business owners and self-employed- pensioners). 
For more information, Click here.",TRUE
What is the minimum age for a personal loan?,ANS.FAQs.personal.loan.min.ag.appli,FAQ: What is the minimum age to apply for a personal loan?,,The minimum age to obtain a personal loan is 21 years. ,TRUE
What is the minimum age to apply for a personal loan?,ANS.FAQs.personal.loan.min.ag.appli,FAQ: What is the minimum age to apply for a personal loan?,,The minimum age to obtain a personal loan is 21 years. ,TRUE
What is the maximum age when financing is due?,ANS.FAQs.personal.loan.max.ag.matur,FAQ: What is the maximum age at loan maturity? ,,60 years at loan maturity and may extend to 65 years according to the customer's segment. ,TRUE
What is the maximum age at loan maturity?,ANS.FAQs.personal.loan.max.ag.matur,FAQ: What is the maximum age at loan maturity? ,,60 years at loan maturity and may extend to 65 years according to the customer's segment. ,TRUE
Is there insurance coverage available for cash personal finance?,ANS.FAQs.personal.loan.insur.avail,FAQ: Is there an insurance available for the Personal Loan?,,"Yes, there are free life and total disability insurance. ",TRUE
Is there an insurance available for the Personal Loan?,ANS.FAQs.personal.loan.insur.avail,FAQ: Is there an insurance available for the Personal Loan?,,"Yes, there are free life and total disability insurance. ",TRUE
You just joined my company. Is there a minimum service limit for obtaining personal financing?,ANS.FAQs.personal.loan.just.join.compani.min.period.appli,"FAQ: I have just joined my company, is there a minimum period of service to apply for a Personal Loan?",,"Yes, for permanent employees, a minimum of 3 months for loans with salary/installment transfer, and 6 months for loans without salary transfer. ",TRUE
"I have just joined my company, is there a minimum period of service to apply for a Personal Loan?",ANS.FAQs.personal.loan.just.join.compani.min.period.appli,"FAQ: I have just joined my company, is there a minimum period of service to apply for a Personal Loan?",,"Yes, for permanent employees, a minimum of 3 months for loans with salary/installment transfer, and 6 months for loans without salary transfer. ",TRUE
What is the maximum repayment period for cash financing?,ANS.FAQs.personal.loan.max.tenor,FAQ: What is the maximum tenor for personal loan?,,"Personal Loan tenor reaches 12 years according to the customer's segment. 
For more information, Click here.",TRUE
What is the maximum tenor for personal loan?,ANS.FAQs.personal.loan.max.tenor,FAQ: What is the maximum tenor for personal loan?,,"Personal Loan tenor reaches 12 years according to the customer's segment. 
For more information, Click here.",TRUE
