query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
What are the details of loans that can be viewed,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.view,FAQ: what are the details of loans that can be viewed?,,"�	Product name
�	Loan account number
�	Account currency
�	Sanctioned loan amount
�	Loan outstanding
�	Interest rate
�	Account opening and maturity dates
�	Amounts paid to date
�	Installments paid
�	Loan tenure
�	Next installment amount
�	Remaining installments",true,,
What are the services available for prepaid cards?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.prepaid.card,FAQ: What are the services available for prepaid cards?,,"�	Inquire about transactions on the card.
�	Activate new and renewed cards.
�	Reset PIN by zeroing out the number of failed attempts  
�	Stop the current card and issue a new one. 
�	Make a transfer to the prepaid card
�   Set a new PIN.",true,,
What are the services available for prepaid cards,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.prepaid.card,FAQ: What are the services available for prepaid cards?,,"�	Inquire about transactions on the card.
�	Activate new and renewed cards.
�	Reset PIN by zeroing out the number of failed attempts  
�	Stop the current card and issue a new one. 
�	Make a transfer to the prepaid card
�   Set a new PIN.",true,,
replay the conversation,NBE.Core.ResetBotType,Reset Conversation,,,true,,
reset conversation,NBE.Core.ResetBotType,Reset Conversation,,,true,,
restart conv,NBE.Core.ResetBotType,Reset Conversation,,,true,,
reset conv,NBE.Core.ResetBotType,Reset Conversation,,,true,,
restart,NBE.Core.ResetBotType,Reset Conversation,,,true,,
reset all,NBE.Core.ResetBotType,Reset Conversation,,,true,,
restart conversation,NBE.Core.ResetBotType,Reset Conversation,,,true,,
How is the account operated,ANS.FAQs.al.ahly.payroll.current.acc.program.acc.oper,FAQ: How is the account operated?,,The account is personally managed by the employee independent of the employer.,true,,
How is the account operated?,ANS.FAQs.al.ahly.payroll.current.acc.program.acc.oper,FAQ: How is the account operated?,,The account is personally managed by the employee independent of the employer.,true,,
What are the documents required for the issuance of the card?,ANS.FAQs.prepaid.cards.document.req.issuanc.card,FAQ: What are the documents required for the issuance of the card?,,You have to complete the prepaid card application and present your National ID card or passport indicating your National ID No.,true,,
What are the documents required for the issuance of the card,ANS.FAQs.prepaid.cards.document.req.issuanc.card,FAQ: What are the documents required for the issuance of the card?,,You have to complete the prepaid card application and present your National ID card or passport indicating your National ID No.,true,,
How can I get a prepaid card?,ANS.FAQs.prepaid.cards.card,FAQ: How can I get a prepaid card?,,Please visit the nearest branch and receive the card immediately.,true,,
How can I get a prepaid card,ANS.FAQs.prepaid.cards.card,FAQ: How can I get a prepaid card?,,Please visit the nearest branch and receive the card immediately.,true,,
What is the minimum age to apply for a personal loan,ANS.FAQs.personal.loan.min.ag.appli,FAQ: What is the minimum age to apply for a personal loan?,,The minimum age to obtain a personal loan is 21 years.,true,,
What is the minimum age to apply for a personal loan?,ANS.FAQs.personal.loan.min.ag.appli,FAQ: What is the minimum age to apply for a personal loan?,,The minimum age to obtain a personal loan is 21 years.,true,,
What is a credit card PIN code? Why is it important,ANS.FAQs.credit.cards.ret.card.pin.code.why.import,FAQ: What is a credit card PIN code? Why is it important?,,"The PIN code is created/changed through NBE's ATMs and it is required to be entered in case of purchases or cash withdrawals to guarantee the protection and confidentiality of the credit cardholder. For further information on creating/changing the credit card PIN code, click here    
https://www.nbe.com.eg/AssetsManager/549db67c-81fa-4f94-9e82-83b22ed039b6.pdf",true,,
What is a credit card PIN code? Why is it important?,ANS.FAQs.credit.cards.ret.card.pin.code.why.import,FAQ: What is a credit card PIN code? Why is it important?,,"The PIN code is created/changed through NBE's ATMs and it is required to be entered in case of purchases or cash withdrawals to guarantee the protection and confidentiality of the credit cardholder. For further information on creating/changing the credit card PIN code, click here    
https://www.nbe.com.eg/AssetsManager/549db67c-81fa-4f94-9e82-83b22ed039b6.pdf",true,,
Is there an insurance available for the Personal Loan,ANS.FAQs.personal.loan.insur.avail,FAQ: Is there an insurance available for the Personal Loan?,,"Yes, there are free life and total disability insurance.",true,,
Is there an insurance available for the Personal Loan?,ANS.FAQs.personal.loan.insur.avail,FAQ: Is there an insurance available for the Personal Loan?,,"Yes, there are free life and total disability insurance.",true,,
How can I create Al Ahly PhoneCash password for the first time?,ANS.FAQs.alAhlyPhoneCash.creat.password.first.time,FAQ: How can I create Al Ahly PhoneCash password for the first time?,,"The customer shall download the application, click on activate account, provide the required information (name, registered mobile number and national ID number), an activation code will be automatically sent to activate the wallet, then the customer is required to create six number password.",true,,
How can I create Al Ahly PhoneCash password for the first time,ANS.FAQs.alAhlyPhoneCash.creat.password.first.time,FAQ: How can I create Al Ahly PhoneCash password for the first time?,,"The customer shall download the application, click on activate account, provide the required information (name, registered mobile number and national ID number), an activation code will be automatically sent to activate the wallet, then the customer is required to create six number password.",true,,
What is the primary account assigned upon opening an investment account?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.assign.upon.open.invest.account,FAQ: What is the primary account assigned upon opening an investment account?,,The primary account is the account which receives the coupons of mutual fund certificates. It can be changed later if you wish.,true,,
What is the primary account assigned upon opening an investment account,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.assign.upon.open.invest.account,FAQ: What is the primary account assigned upon opening an investment account?,,The primary account is the account which receives the coupons of mutual fund certificates. It can be changed later if you wish.,true,,
Can customers be charged for the commission?,ANS.FAQs.pos.custom.charg.commiss,FAQ: Can customers be charged for the commission?,,The merchant incurs the transaction's commission as per the instructions of the international institutions.,true,,
Can customers be charged for the commission,ANS.FAQs.pos.custom.charg.commiss,FAQ: Can customers be charged for the commission?,,The merchant incurs the transaction's commission as per the instructions of the international institutions.,true,,
What are the details of mutual funds that can be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.mutual.fund.view,FAQ: What are the details of mutual funds that can be viewed?,,"� Outstanding certificate balance
� Current value of outstanding certificate balance
� Latest price of mutual fund certificates 
� Profit share received",true,,
What are the details of mutual funds that can be viewed,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.mutual.fund.view,FAQ: What are the details of mutual funds that can be viewed?,,"� Outstanding certificate balance
� Current value of outstanding certificate balance
� Latest price of mutual fund certificates 
� Profit share received",true,,
How can I know the outstanding balance on the credit card,ANS.FAQs.corp.credit.cards.know.outstand.balanc.card,FAQ: How can I know the outstanding balance on the credit card?,,"The outstanding balance on the card can be known through ATMs, a paper statement of account sent monthly (for additional fees) or the call center.",true,,
How can I know the outstanding balance on the credit card?,ANS.FAQs.corp.credit.cards.know.outstand.balanc.card,FAQ: How can I know the outstanding balance on the credit card?,,"The outstanding balance on the card can be known through ATMs, a paper statement of account sent monthly (for additional fees) or the call center.",true,,
Can a student under the age of 21 years open an account?,ANS.FAQs.acc.cert.saving.pools.student.ag.year.open.acc,FAQ: Can a student under the age of 21 years open an account?,,"Yes, Al Mostakbal Saving account can be opened starting from the age of 16 years.",true,,
Can a student under the age of 21 years open an account,ANS.FAQs.acc.cert.saving.pools.student.ag.year.open.acc,FAQ: Can a student under the age of 21 years open an account?,,"Yes, Al Mostakbal Saving account can be opened starting from the age of 16 years.",true,,
How can I receive my e-vouchers?,ANS.FAQs.alAhlyPoints.receiv.e.voucher,FAQ: How can I receive my e-vouchers?,,An SMS will be sent to the customer's registered mobile number at NBE.,true,,
How can I receive my e-vouchers,ANS.FAQs.alAhlyPoints.receiv.e.voucher,FAQ: How can I receive my e-vouchers?,,An SMS will be sent to the customer's registered mobile number at NBE.,true,,
How can the account details be obtained,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.obtain,FAQ:  How can the account details be obtained?,,"Go to menu>Accounts> Current and Savings> Account Details, then select the account via Account Financial Summary, or select the account you wish to view from the �Account Financial Summary� from �Home� page.",true,,
How can the account details be obtained?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.obtain,FAQ:  How can the account details be obtained?,,"Go to menu>Accounts> Current and Savings> Account Details, then select the account via Account Financial Summary, or select the account you wish to view from the �Account Financial Summary� from �Home� page.",true,,
Can donations be made?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.donat.made,FAQ: Can donations be made?,,"Yes, you can donate to the different entities available on Al Ahly Net/NBE Mobile services.",true,,
Can donations be made,ANS.FAQs.alAhlyNet.nbe.mobile.corp.donat.made,FAQ: Can donations be made?,,"Yes, you can donate to the different entities available on Al Ahly Net/NBE Mobile services.",true,,
Can transfers be made to other accounts inside or outside NBE?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.made.acc.insid.outsid,FAQ: Can transfers be made to other accounts inside or outside NBE?,,"Yes, you can make a one-time transfer to a payee, or you can enter the details of payees to make transfers directly to them.",true,,
Can transfers be made to other accounts inside or outside NBE,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.made.acc.insid.outsid,FAQ: Can transfers be made to other accounts inside or outside NBE?,,"Yes, you can make a one-time transfer to a payee, or you can enter the details of payees to make transfers directly to them.",true,,
Fees,ANS.FAQs.salary.advance.fee,FAQ: Fees,,"1- A monthly interest rate of 2.05% on the utilized amount only, based on the number of days 
2- No administrative fees
3- No subscription fees",true,,
